gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
AC079790.2	0.00023563692	1.0622898e-09	0.0	0.00029147643	0.0002621231979030144	1.9689102	0.4984203	0
FMNL2	0.02372632	0.026407253	0.034292035398230086	0.023091184	0.02437745740498034	-0.19281068	0.2647529	0
AC012066.2	0.00035834892	1.0622898e-09	0.0	0.00044329092	0.0005242463958060288	2.4417098	0.79578	0
AC012443.2	0.00075882603	1.0622898e-09	0.0	0.0009386036	0.0010484927916120576	3.376558	1.2763233	0
PRPF40A	0.6570852	0.699024	0.6449115044247787	0.64715993	0.5425950196592398	-0.11120316	1.6822929	0
ARL6IP6	0.050954867	0.06517455	0.084070796460177	0.047582783	0.051900393184796854	-0.4530521	1.4719938	0
AC011901.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01850	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC012501.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RPRM	0.0018848226	0.0028054428	0.004424778761061947	0.0016666068	0.001834862385321101	-0.7177772	0.31764933	0
GALNT13	0.03443687	0.032443862	0.03982300884955752	0.03490743	0.03486238532110092	0.10527568	0.15384206	0
AC009227.1	0.00020434943	1.0622898e-09	0.0	0.00025277166	0.0002621231979030144	1.8187194	0.49847463	0
AC009227.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC061961.1	0.004267496	0.001823978	0.0022123893805309734	0.004846571	0.00471821756225426	1.3623365	1.0068706	0
KCNJ3	0.0698229	0.08111743	0.09734513274336283	0.06714782	0.06395806028833552	-0.27230176	0.82157224	0
AC092625.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC073225.1	0.00013387902	0.0006987962	0.0011061946902654867	-3.594323e-09	0.0	-2.9978793	0.49815443	0
LINC01876	0.01255024	0.011785597	0.01327433628318584	0.012731639	0.01310615989515072	0.11049112	0.090384595	0
AC074099.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NR4A2	0.0030679612	0.005777357	0.00663716814159292	0.0024258466	0.0028833551769331584	-1.2184005	0.72465366	0
GPD2	0.030652985	0.046129256	0.05641592920353982	0.02698413	0.03014416775884666	-0.77135843	2.0639899	0
LINC01958	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC096589.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC096589.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC108057.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
GALNT5	0.019114275	0.023368463	0.029867256637168143	0.018106522	0.02018348623853211	-0.36626807	0.52026707	0
ERMN	0.00016841461	0.0008790766	0.0011061946902654867	-3.594323e-09	0.0	-3.2914736	0.49815342	0
CYTIP	0.00023167615	0.0012093104	0.0022123893805309734	-3.594323e-09	0.0	-3.710787	0.71629316	0
ACVR1C	0.0012950281	0.0011704165	0.0011061946902654867	0.0013245112	0.0015727391874180866	0.16516554	0.04317896	0
AC019186.1	0.000812315	0.00082910125	0.0011061946902654867	0.00080830493	0.0010484927916120576	-0.032659125	0.007846368	0
ACVR1	0.06363931	0.06870343	0.09070796460176991	0.062440358	0.06841415465268676	-0.13769296	0.3307838	0
UPP2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC013731.1	0.0019245275	0.0015507576	0.0022123893805309734	0.0020131124	0.0015727391874180866	0.35624132	0.120553024	0
AC091488.1	0.0009973267	0.0021867363	0.0022123893805309734	0.0007153335	0.0007863695937090433	-1.4878279	0.44614562	0
UPP2-IT1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CCDC148-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CCDC148	0.0018034222	0.0033891809	0.0055309734513274336	0.0014276281	0.001834862385321101	-1.1915951	0.6231609	0
PKP4	0.07883983	0.07932974	0.1006637168141593	0.07872543	0.08571428571428572	-0.011018157	0.022703128	0
PKP4-AS1	0.00024428748	1.0622898e-09	0.0	0.00030217328	0.0002621231979030144	2.007802	0.49843505	0
AC005042.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DAPL1	0.042364374	0.0420263	0.05309734513274336	0.042442694	0.045085190039318476	0.01419027	0.020890282	0
AC064843.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TANC1	0.29618418	0.3004338	0.336283185840708	0.29517418	0.2841415465268676	-0.02547215	0.11835195	0
WDSUB1	0.045501843	0.04994108	0.06084070796460177	0.044447783	0.047182175622542594	-0.16775936	0.31997114	0
BAZ2B	0.51625526	0.5190195	0.5088495575221239	0.51560974	0.44639580602883355	-0.009507329	0.058390953	0
AC008277.1	0.0002660679	1.0622898e-09	0.0	0.00032911476	0.0005242463958060288	2.1013482	0.7828787	0
AC009506.1	0.04581764	0.03727789	0.048672566371681415	0.047840126	0.049017038007863695	0.35904858	0.9375436	0
AC009961.1	0.010792067	0.014336772	0.01991150442477876	0.009952406	0.010484927916120577	-0.5222073	0.5857926	0
MARCH7	0.6383463	0.6718351	0.6216814159292036	0.6304242	0.5331585845347313	-0.09177022	1.1914923	0
CD302	0.03028724	0.041117936	0.048672566371681415	0.02772003	0.03014416775884666	-0.5671483	1.1971179	0
AC009961.4	0.0008212932	0.0014972744	0.0022123893805309734	0.00066114997	0.0007863695937090433	-1.0693594	0.33523974	0
LY75	0.0004059336	1.0622898e-09	0.0	0.00050212635	0.0005242463958060288	2.590051	0.7857165	0
PLA2R1	0.0045914194	0.0055649267	0.004424778761061947	0.0043610726	0.003931847968545216	-0.3446667	0.1269283	0
ITGB6	0.00024219899	1.0622898e-09	0.0	0.00029958994	0.0005242463958060288	1.998505	0.7904981	0
AC092153.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC02478	0.023182083	0.026148379	0.034292035398230086	0.022479348	0.023591087811271297	-0.2172245	0.29897416	0
RBMS1	0.7244788	0.763288	0.6714601769911505	0.71529394	0.5777195281782438	-0.09367866	1.4199904	0
AC009313.1	0.00020957639	0.0010939466	0.0011061946902654867	-3.594323e-09	0.0	-3.5777183	0.49815595	0
TANK	0.1699205	0.19498341	0.2323008849557522	0.16397655	0.16775884665792923	-0.24972206	1.5798646	0
AC009299.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01806	0.012409934	0.014254982	0.018805309734513276	0.011973007	0.01363040629095675	-0.24976644	0.24841368	0
PSMD14	0.47142154	0.52927715	0.5243362831858407	0.4577164	0.4149410222804718	-0.2095268	3.262263	0
TBR1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC009487.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC009487.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SLC4A10	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC062022.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DPP4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC008063.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC008063.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
GCG	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC007750.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FAP	0.00018762177	1.0622898e-09	0.0	0.00023208011	0.0005242463958060288	1.731516	0.79678535	0
IFIH1	0.011983353	0.022156887	0.025442477876106196	0.009573076	0.009960681520314547	-1.2022052	1.933973	0
GCA	0.17233297	0.18842022	0.2245575221238938	0.16851622	0.1706422018348624	-0.160976	0.8182181	0
KCNH7	0.075363785	0.08252028	0.09623893805309734	0.07366933	0.07653997378768021	-0.16347477	0.41876468	0
AC011900.1	0.0029904936	0.0037512635	0.004424778761061947	0.0028102475	0.003145478374836173	-0.4041899	0.18810865	0
FIGN	0.525929	0.53569496	0.536504424778761	0.5236274	0.45321100917431195	-0.03286488	0.24492173	0
AC016766.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
GRB14	0.023906562	0.01809145	0.022123893805309734	0.025284687	0.02673656618610747	0.48069802	0.85418934	0
COBLL1	0.10438778	0.09340264	0.10508849557522124	0.10699138	0.10642201834862386	0.19576342	0.6692265	0
AC019197.1	0.0010876444	1.0622898e-09	0.0	0.001345385	0.0015727391874180866	3.8533666	1.7192513	0
SLC38A11	0.00052149885	1.0622898e-09	0.0	0.0006450725	0.0007863695937090433	2.8973656	1.0236758	0
SCN3A	0.015612973	0.012118499	0.014380530973451327	0.016441153	0.016251638269986893	0.43699285	0.5410414	0
SCN2A	0.00381537	0.0036476234	0.004424778761061947	0.0038551649	0.003669724770642202	0.07776188	0.03427619	0
AC011303.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CSRNP3	0.16559227	0.1733655	0.19911504424778761	0.1637449	0.16199213630406292	-0.08231808	0.30875558	0
GALNT3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC009495.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC009495.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC009495.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TTC21B	0.08541779	0.10254338	0.12168141592920353	0.081361696	0.08623853211009175	-0.33344677	1.3128399	0
TTC21B-AS1	0.0014424745	0.00094202947	0.0011061946902654867	0.0015610375	0.001834862385321101	0.67268854	0.23657988	0
SCN1A-AS1	0.0030123543	0.0021958177	0.00331858407079646	0.0032058256	0.0034076015727391874	0.5260026	0.28186533	0
SCN1A	0.009427166	0.009146752	0.011061946902654867	0.00949384	0.010222804718217562	0.053161763	0.036941186	0
SCN9A	0.031119777	0.03495317	0.03982300884955752	0.030210502	0.03040629095674967	-0.20972718	0.32139137	0
SCN7A	0.010523719	0.0063297437	0.00663716814159292	0.011517591	0.011533420707732634	0.85347784	0.9688978	0
XIRP2	0.014142057	0.0134708	0.018805309734513276	0.014301294	0.014154652686762779	0.085692726	0.07742527	0
XIRP2-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC073050.1	0.0005010335	0.0006019881	0.0011061946902654867	0.00047713605	0.0007863695937090433	-0.28253517	0.070225075	0
AC016723.1	0.00028442856	0.0005611817	0.0011061946902654867	0.00021882943	0.0002621231979030144	-1.052262	0.24420959	0
B3GALT1	0.0061955005	0.008356956	0.011061946902654867	0.0056836307	0.0060288335517693315	-0.54816306	0.42918423	0
STK39	0.32098475	0.39000002	0.4092920353982301	0.30462703	0.290956749672346	-0.35632652	5.128459	0
CERS6	0.26853517	0.33037648	0.377212389380531	0.25387704	0.254259501965924	-0.37984955	5.227826	0
CERS6-AS1	0.0112772025	0.008523063	0.011061946902654867	0.011929934	0.012057667103538663	0.48035645	0.5040969	0
NOSTRIN	0.040412806	0.05074172	0.06969026548672566	0.03796286	0.04193971166448231	-0.41762882	1.1206723	0
SPC25	0.06634464	0.063870594	0.07411504424778761	0.06693216	0.061336828309305376	0.06744454	0.12886895	0
G6PC2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ABCB11	0.0017107489	0.0060723773	0.007743362831858407	0.0006770383	0.0010484927916120576	-2.9897687	1.6045443	0
DHRS9	0.009016384	0.013413296	0.012168141592920354	0.007974872	0.007863695937090432	-0.7428683	0.62984616	0
AC007556.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LRP2	0.0010242728	1.0622898e-09	0.0	0.0012669835	0.001310615989515072	3.7729084	1.5455136	0
BBS5	0.028553713	0.023934487	0.033185840707964605	0.029648041	0.03040629095674967	0.30768862	0.54271656	0
KLHL41	0.5369076	0.569008	0.5276548672566371	0.52931505	0.4526867627785059	-0.10430324	1.0962551	0
FASTKD1	0.13261664	0.15605311	0.19690265486725664	0.12705834	0.13420707732634338	-0.29633516	1.7202799	0
PPIG	0.93616194	0.9758297	0.7820796460176991	0.9267711	0.6867627785058977	-0.07440853	1.4006873	0
CCDC173	0.002702562	0.0030989018	0.00331858407079646	0.0026086061	0.003145478374836173	-0.2400261	0.0936675	0
PHOSPHO2	0.034239493	0.041078355	0.048672566371681415	0.032616902	0.03302752293577982	-0.33185002	0.64332116	0
KLHL23	0.27538773	0.31444702	0.34292035398230086	0.26612803	0.2613368283093054	-0.24061322	2.2567742	0
SSB	1.098378	1.1236608	0.834070796460177	1.092393	0.7614678899082569	-0.040710907	0.70785624	0
METTL5	0.4247372	0.45458135	0.4756637168141593	0.41766128	0.3876802096985583	-0.12217705	1.2368742	0
UBR3	0.41300917	0.4568025	0.4646017699115044	0.4026278	0.3706422018348624	-0.18208127	2.0925536	0
MYO3B	0.00064846844	0.0007737391	0.0011061946902654867	0.0006188344	0.0007863695937090433	-0.2815431	0.06717458	0
MYO3B-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC007277.1	0.00020568975	1.0622898e-09	0.0	0.00025443247	0.0002621231979030144	1.8254955	0.49844745	0
AC007405.1	0.005687228	0.0037092336	0.0055309734513274336	0.006156017	0.0060288335517693315	0.71574366	0.58553165	0
LINC01124	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SP5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC007405.3	0.06871661	0.059756435	0.07300884955752213	0.07084083	0.07287024901703801	0.24510975	0.7044466	0
ERICH2	0.018410742	0.028463416	0.034292035398230086	0.016028926	0.015727391874180863	-0.8245182	1.5648327	0
GAD1	0.0013547385	0.0007652191	0.0011061946902654867	0.0014944383	0.0015727391874180866	0.8819108	0.33769313	0
AC007405.2	0.0001970662	0.0010286417	0.0011061946902654867	-3.594323e-09	0.0	-3.4965675	0.4981546	0
AC007405.4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC010092.1	0.0003772389	1.0622898e-09	0.0	0.00046662876	0.0005242463958060288	2.5023885	0.80027527	0
GORASP2	0.3181954	0.36365673	0.40154867256637167	0.30741805	0.29698558322411533	-0.24230288	2.7850578	0
TLK1	0.3280461	0.35358077	0.3827433628318584	0.32199132	0.3106159895150721	-0.13497795	1.0784284	0
METTL8	0.0748751	0.08063515	0.10176991150442478	0.073511414	0.07916120576671036	-0.1332675	0.3474082	0
DCAF17	0.06578114	0.08292519	0.10730088495575221	0.061720412	0.06657929226736566	-0.42546585	1.6381135	0
CYBRD1	0.0150075825	0.022597728	0.030973451327433628	0.013209322	0.013892529488859764	-0.77011096	1.3197443	0
DYNC1I2	0.7145021	0.7863338	0.709070796460177	0.6974926	0.5777195281782438	-0.17294063	4.1885867	0
SLC25A12	0.21014252	0.25801528	0.28761061946902655	0.19879301	0.19764089121887288	-0.37602288	3.6341016	0
HAT1	0.25039378	0.30478352	0.33849557522123896	0.23750061	0.23381389252948886	-0.35971954	4.114811	0
METAP1D	0.02118161	0.026015524	0.035398230088495575	0.020036355	0.020969855832241154	-0.37510508	0.5894386	0
DLX1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DLX2	0.000108251574	0.0005650175	0.0011061946902654867	-3.594323e-09	0.0	-2.7334442	0.49815604	0
DLX2-DT	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC104088.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC104088.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC104088.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ITGA6	0.06516904	0.062474184	0.084070796460177	0.065809	0.06815203145478375	0.07490778	0.16200721	0
AC078883.2	0.00014954625	1.0622898e-09	0.0	0.00018498357	0.0002621231979030144	1.5108635	0.49846223	0
ITGA6-AS1	0.0153139755	0.015746431	0.017699115044247787	0.015211786	0.01651376146788991	-0.049515385	0.043075614	0
AC078883.1	0.05641607	0.064665616	0.07964601769911504	0.054459106	0.05792922673656618	-0.24740805	0.6278399	0
PDK1	1.0760784	1.0720389	0.7964601769911505	1.0770429	0.7365661861074705	0.006717971	0.07243504	0
RAPGEF4-AS1	0.0013855686	0.0007978341	0.0011061946902654867	0.0015247825	0.001310615989515072	0.85572577	0.29507893	0
RAPGEF4	0.01666106	0.020970881	0.02654867256637168	0.01563995	0.01651376146788991	-0.42081967	0.56140995	0
MAP3K20	1.3855462	1.4498465	0.915929203539823	1.3703125	0.8293577981651377	-0.08138949	3.0749242	0
MAP3K20-AS1	0.0015631092	0.00187703	0.0022123893805309734	0.0014887179	0.0015727391874180866	-0.3154718	0.10175401	0
CDCA7	0.04318366	0.06503337	0.07964601769911504	0.03800295	0.03905635648754915	-0.7734942	2.8838282	0
AC106900.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SP3	0.2197804	0.22705974	0.26327433628318586	0.21805184	0.21834862385321102	-0.058374554	0.25651193	0
AC016737.1	0.0013285272	0.0023522796	0.0022123893805309734	0.0010859141	0.0010484927916120576	-1.0481241	0.32736218	0
AC016737.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01960	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
OLA1	0.67997825	0.7258337	0.6526548672566371	0.6691249	0.562254259501966	-0.11734669	1.9025277	0
LINC01305	0.00015731147	1.0622898e-09	0.0	0.00019458751	0.0005242463958060288	1.558681	0.7673321	0
SP9	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CIR1	0.4047094	0.4357874	0.4491150442477876	0.39734122	0.36120576671035387	-0.13321403	1.2758589	0
SCRN3	0.11978855	0.13181123	0.16039823008849557	0.1169381	0.12424639580602884	-0.17258917	0.68146133	0
GPR155	0.22937731	0.23091583	0.27654867256637167	0.22900917	0.22018348623853212	-0.011956542	0.04546713	0
AC010894.2	0.027095227	0.02543994	0.030973451327433628	0.027487557	0.02961992136304063	0.111262575	0.14572059	0
AC010894.3	0.0022754306	0.0006902829	0.0011061946902654867	0.0026510516	0.0028833551769331584	1.7995421	1.1727873	0
WIPF1	0.03994101	0.040955577	0.051991150442477874	0.039699093	0.042988204456094366	-0.044842683	0.06722466	0
AC010894.4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CHRNA1	0.00044793484	0.0013928645	0.0022123893805309734	0.00022403352	0.0002621231979030144	-2.2038682	0.5886609	0
CHN1	0.1638845	0.19536854	0.2245575221238938	0.15641986	0.15674967234600262	-0.32059076	2.2041702	0
ATF2	0.2303212	0.2351222	0.26991150442477874	0.22917941	0.22778505897771953	-0.036917396	0.15391411	0
AC096649.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ATP5MC3	2.4447231	2.4999201	0.9911504424778761	2.4316447	0.9559633027522936	-0.039947942	3.0299606	0
AC093459.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC016751.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC016751.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LNPK	0.4751312	0.51440245	0.5121681415929203	0.4658307	0.418086500655308	-0.14306258	1.707291	0
EVX2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HOXD13	0.00014357915	0.00074943213	0.0011061946902654867	-3.594323e-09	0.0	-3.0865505	0.49816185	0
HOXD12	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HOXD11	0.000372933	0.0010449976	0.0011061946902654867	0.0002137052	0.0005242463958060288	-1.867863	0.3647331	0
HOXD10	0.00026964807	0.0014075288	0.0022123893805309734	-3.594323e-09	0.0	-3.9141655	0.79239637	0
HOXD-AS2	0.0029875585	0.0061528357	0.007743362831858407	0.0022374282	0.00235910878112713	-1.4195884	0.8963224	0
HOXD9	0.0016817662	0.002510956	0.00331858407079646	0.0014852056	0.0020969855832241153	-0.71990824	0.28783467	0
HOXD8	0.0029663476	0.0022405698	0.00331858407079646	0.0031382819	0.0034076015727391874	0.46836874	0.22163701	0
HOXD3	0.0002945371	0.00068905094	0.0011061946902654867	0.00020104987	0.0005242463958060288	-1.390116	0.31088763	0
HOXD4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HAGLR	0.0013665685	0.0018637812	0.0022123893805309734	0.001248667	0.001310615989515072	-0.5421	0.15054017	0
AC009336.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HAGLROS	0.001151047	0.00050180824	0.0011061946902654867	0.0013048872	0.0010484927916120576	1.2230784	0.38588834	0
HOXD1	0.0005216803	1.0622898e-09	0.0	0.000645297	0.0010484927916120576	2.8978002	1.2842755	0
MTX2	0.3699551	0.40002647	0.42920353982300885	0.3628266	0.345740498034076	-0.14077832	1.3116417	0
LINC01117	0.00012528521	1.0622898e-09	0.0	0.00015497583	0.0002621231979030144	1.3503453	0.49843335	0
AC017048.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC017048.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC017048.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01116	0.0053151916	0.009052618	0.01327433628318584	0.004429928	0.00471821756225426	-1.0146964	0.9374574	0
AC092162.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC073636.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC074286.1	0.00010819744	1.0622898e-09	0.0	0.00013383542	0.0002621231979030144	1.2254783	0.49844357	0
AC079305.3	0.0034405633	0.0030559455	0.00331858407079646	0.0035318297	0.003931847968545216	0.20262425	0.08761039	0
HNRNPA3	1.4551449	1.5069203	0.9236725663716814	1.4428807	0.854259501965924	-0.062646836	2.091717	0
NFE2L2	0.5285178	0.5748147	0.5564159292035398	0.5175582	0.44823066841415465	-0.15134802	2.1115532	0
AC079305.1	0.0041218	0.002861748	0.00331858407079646	0.0044203405	0.00471821756225426	0.60998255	0.36751673	0
AC019080.1	0.017167566	0.012305151	0.015486725663716814	0.018319864	0.019659239842726082	0.57032317	0.866124	0
AC019080.4	0.00021170845	1.0622898e-09	0.0	0.00026187435	0.0002621231979030144	1.8554736	0.49847013	0
AC019080.5	0.00062853453	1.0622898e-09	0.0	0.0007774965	0.0007863695937090433	3.133378	1.0679811	0
AC019080.6	0.005341398	0.0073851254	0.00995575221238938	0.004857322	0.00655307994757536	-0.59446543	0.44772843	0
AGPS	0.18685547	0.22986671	0.2743362831858407	0.17665806	0.18427260812581914	-0.37964904	3.5185194	0
TTC30B	0.040028404	0.03437681	0.04424778761061947	0.04136624	0.04639580602883355	0.26631087	0.56720346	0
AC073834.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TTC30A	0.05734144	0.05865348	0.0752212389380531	0.05702977	0.059501965923984275	-0.040431604	0.073882625	0
